timestamp,outdoor_temp_c
2025-01-16 07:00:00,-4.561132187034625
2025-01-16 07:15:00,-6.6144034342956335
2025-01-16 07:30:00,-4.140507234244093
2025-01-16 07:45:00,-6.599428058604634
2025-01-16 08:00:00,-5.148993038625724
2025-01-16 08:15:00,-4.67668949798637
2025-01-16 08:30:00,-6.419810712929273
2025-01-16 08:45:00,-6.727166744474248
2025-01-16 09:00:00,-7.642435808302842
2025-01-16 09:15:00,-8.432433305971639
2025-01-16 09:30:00,-6.956673297834299
2025-01-16 09:45:00,-8.059565642474226
2025-01-16 10:00:00,-10.021723827941607
2025-01-16 10:15:00,-8.196620054557627
2025-01-16 10:30:00,-7.351435664296788
2025-01-16 10:45:00,-7.027476518286025
2025-01-16 11:00:00,-7.075848820146074
2025-01-16 11:15:00,-5.939741019793959
2025-01-16 11:30:00,-5.265087956316113
2025-01-16 11:45:00,-5.22651620214168
2025-01-16 12:00:00,-5.781203024381131
2025-01-16 12:15:00,-4.2904360567326725
2025-01-16 12:30:00,-2.428115397676688
2025-01-16 12:45:00,-1.8698881731317187
2025-01-16 13:00:00,1.7190511445209995
2025-01-16 13:15:00,1.7461636210650147
2025-01-16 13:30:00,1.707730782190524
2025-01-16 13:45:00,3.2799899000249315
2025-01-16 14:00:00,3.2673864139023765
2025-01-16 14:15:00,3.1998950139969002
2025-01-16 14:30:00,2.366750334569435
2025-01-16 14:45:00,2.5780316480448446
2025-01-16 15:00:00,0.12914981887891663
2025-01-16 15:15:00,-1.0522357840831273
2025-01-16 15:30:00,-2.6179442592865607
2025-01-16 15:45:00,-5.467201980433783
2025-01-16 16:00:00,-4.197617812477793
2025-01-16 16:15:00,-4.738955370094368
2025-01-16 16:30:00,-5.937585598210392
2025-01-16 16:45:00,-5.554452029095279
2025-01-16 17:00:00,-7.1835841069515745
2025-01-16 17:15:00,-6.132211037683937
2025-01-16 17:30:00,-4.523595536189338
2025-01-16 17:45:00,-6.4662380284593794
2025-01-16 18:00:00,-5.131118667053309
2025-01-16 18:15:00,-5.070280161838822
2025-01-16 18:30:00,-3.8884947505900502
2025-01-16 18:45:00,-3.913903211315197
2025-01-16 19:00:00,-5.2167580076307845
2025-01-16 19:15:00,-7.375793881167511
2025-01-16 19:30:00,-8.84205851795795
2025-01-16 19:45:00,-9.4963178358781
2025-01-16 20:00:00,-8.223951257575893
2025-01-16 20:15:00,-7.527423788358256
2025-01-16 20:30:00,-7.272726506505589
2025-01-16 20:45:00,-5.611264224502372
2025-01-16 21:00:00,-8.06269375701168
2025-01-16 21:15:00,-9.577883685480671
2025-01-16 21:30:00,-10.976760290873532
2025-01-16 21:45:00,-10.825004002941908
2025-01-16 22:00:00,-12.786841770244852
2025-01-16 22:15:00,-13.327613561767109
2025-01-16 22:30:00,-11.457415727143134
2025-01-16 22:45:00,-10.120141534437174
2025-01-16 23:00:00,-8.171978897538045
2025-01-16 23:15:00,-8.886112791374387
2025-01-16 23:30:00,-10.118239586709109
2025-01-16 23:45:00,-9.694184191491487
2025-01-17 00:00:00,-10.731646609102501
2025-01-17 00:15:00,-10.68828339702776
2025-01-17 00:30:00,-10.689131011712353
2025-01-17 00:45:00,-9.859941332592529
2025-01-17 01:00:00,-7.956885251033258
2025-01-17 01:15:00,-6.196167384312599
2025-01-17 01:30:00,-5.056057446137769
2025-01-17 01:45:00,-5.346412763509036
2025-01-17 02:00:00,-4.551790583174171
2025-01-17 02:15:00,-5.046964959727898
2025-01-17 02:30:00,-6.149399646730488
2025-01-17 02:45:00,-7.923172926840904
2025-01-17 03:00:00,-8.43719569789299
2025-01-17 03:15:00,-7.59891995992907
2025-01-17 03:30:00,-6.562148316142755
2025-01-17 03:45:00,-6.3433949803165826
2025-01-17 04:00:00,-5.463101552665285
2025-01-17 04:15:00,-6.006455245803855
2025-01-17 04:30:00,-3.792119639279019
2025-01-17 04:45:00,-3.517030733848774
2025-01-17 05:00:00,-3.81436311166469
2025-01-17 05:15:00,-2.8844775391428263
2025-01-17 05:30:00,-2.9844818583407453
2025-01-17 05:45:00,-2.470335454327969
2025-01-17 06:00:00,-0.5728614439495647
2025-01-17 06:15:00,-1.546015239235385
2025-01-17 06:30:00,-1.814513695162991
2025-01-17 06:45:00,-1.9386968042644948
2025-01-17 07:00:00,-1.7713633742902588
2025-01-17 07:15:00,0.6453674810492487
2025-01-17 07:30:00,1.7487952884032327
2025-01-17 07:45:00,3.2906785830059135
2025-01-17 08:00:00,0.06628821754792913
2025-01-17 08:15:00,0.7263232169444995
2025-01-17 08:30:00,1.0908565312464393
2025-01-17 08:45:00,1.7584772419107524
2025-01-17 09:00:00,1.7623372343529762
2025-01-17 09:15:00,0.9352595623218378
2025-01-17 09:30:00,1.8178021742496915
2025-01-17 09:45:00,1.5495863213590315
2025-01-17 10:00:00,1.5209726044888159
2025-01-17 10:15:00,0.7683396739062669
2025-01-17 10:30:00,0.5233862710526971
2025-01-17 10:45:00,1.1719132611086573
2025-01-17 11:00:00,2.127942261153038
2025-01-17 11:15:00,1.992916806240281
2025-01-17 11:30:00,1.9987921281927754
2025-01-17 11:45:00,1.6449207230880782
2025-01-17 12:00:00,2.6212955610787496
2025-01-17 12:15:00,1.9286097777805602
2025-01-17 12:30:00,1.4281672984554725
2025-01-17 12:45:00,1.4232230459998378
2025-01-17 13:00:00,0.7545191384209304
2025-01-17 13:15:00,0.9788125669543595
2025-01-17 13:30:00,2.816014146727668
2025-01-17 13:45:00,2.543020865199429
2025-01-17 14:00:00,4.063842392098117
2025-01-17 14:15:00,4.841908115361826
2025-01-17 14:30:00,4.660461889883467
2025-01-17 14:45:00,5.095498551828689
2025-01-17 15:00:00,6.404836475252989
2025-01-17 15:15:00,4.857452839757706
2025-01-17 15:30:00,5.255896451780265
2025-01-17 15:45:00,6.269518717822919
2025-01-17 16:00:00,4.818900316926749
2025-01-17 16:15:00,5.949996856894689
2025-01-17 16:30:00,6.1847075406171585
2025-01-17 16:45:00,4.6151411569273115
2025-01-17 17:00:00,4.6459714455747285
2025-01-17 17:15:00,2.389285411346246
2025-01-17 17:30:00,0.46504259110994894
2025-01-17 17:45:00,-1.723745891004537
2025-01-17 18:00:00,-1.6808263340951712
2025-01-17 18:15:00,-2.42569362841353
2025-01-17 18:30:00,-3.611129697196501
2025-01-17 18:45:00,-4.471816450891553
2025-01-17 19:00:00,-4.765959699552335
2025-01-17 19:15:00,-5.356445728787934
2025-01-17 19:30:00,-6.125366571403927
2025-01-17 19:45:00,-6.0651556403294995
2025-01-17 20:00:00,-7.357665235620099
2025-01-17 20:15:00,-8.091556783697698
2025-01-17 20:30:00,-6.734814702977324
2025-01-17 20:45:00,-6.427226501916068
2025-01-17 21:00:00,-8.739538375497268
2025-01-17 21:15:00,-6.875880296534454
2025-01-17 21:30:00,-8.009029529601488
2025-01-17 21:45:00,-6.050672963490964
2025-01-17 22:00:00,-6.064101685038465
2025-01-17 22:15:00,-5.020925217432966
2025-01-17 22:30:00,-7.337967739031284
2025-01-17 22:45:00,-8.330063258494317
2025-01-17 23:00:00,-9.111549780278882
2025-01-17 23:15:00,-9.749487721284822
2025-01-17 23:30:00,-10.61540747912531
2025-01-17 23:45:00,-11.246230653259444
2025-01-18 00:00:00,-11.220862247503378
2025-01-18 00:15:00,-11.777373209006349
2025-01-18 00:30:00,-11.736462548603285
2025-01-18 00:45:00,-11.106815429879445
2025-01-18 01:00:00,-13.028540076757317
2025-01-18 01:15:00,-12.99268315919328
2025-01-18 01:30:00,-13.828453225040988
2025-01-18 01:45:00,-13.55838338840379
2025-01-18 02:00:00,-12.436683659282219
2025-01-18 02:15:00,-13.768726196593963
2025-01-18 02:30:00,-13.803051003184649
2025-01-18 02:45:00,-12.250594585822906
2025-01-18 03:00:00,-10.607099465659466
2025-01-18 03:15:00,-10.919836823600166
2025-01-18 03:30:00,-9.495872423638222
2025-01-18 03:45:00,-8.844812039760868
2025-01-18 04:00:00,-8.499113371555643
2025-01-18 04:15:00,-8.82489372655456
2025-01-18 04:30:00,-8.191016439496572
2025-01-18 04:45:00,-7.086971642645574
2025-01-18 05:00:00,-7.635011567435779
2025-01-18 05:15:00,-6.785412181855848
2025-01-18 05:30:00,-7.9102547275429735
2025-01-18 05:45:00,-8.99996114904448
2025-01-18 06:00:00,-7.953249157674932
2025-01-18 06:15:00,-7.870106637295361
2025-01-18 06:30:00,-8.488556117408368
2025-01-18 06:45:00,-7.682110603386611
2025-01-18 07:00:00,-6.477070923711597
2025-01-18 07:15:00,-6.114415888906359
2025-01-18 07:30:00,-4.06452506869473
2025-01-18 07:45:00,-4.69229618235944
2025-01-18 08:00:00,-5.244912180269571
2025-01-18 08:15:00,-3.8864581576534847
2025-01-18 08:30:00,-4.895956978697452
2025-01-18 08:45:00,-3.8025327404902516
2025-01-18 09:00:00,-5.541769090166712
2025-01-18 09:15:00,-6.4581393183731794
2025-01-18 09:30:00,-6.3541081924464455
2025-01-18 09:45:00,-6.536312652030324
2025-01-18 10:00:00,-4.406591674886942
2025-01-18 10:15:00,-5.353029647479065
2025-01-18 10:30:00,-5.1569804584014705
2025-01-18 10:45:00,-4.752972978066156
2025-01-18 11:00:00,-4.691039288214572
2025-01-18 11:15:00,-3.1601401265907096
2025-01-18 11:30:00,-3.749716801681897
2025-01-18 11:45:00,-4.258528760479934
2025-01-18 12:00:00,-5.3136705313908665
2025-01-18 12:15:00,-4.105021153686008
2025-01-18 12:30:00,-3.705726538063714
2025-01-18 12:45:00,-3.3218486755971295
2025-01-18 13:00:00,-3.044594451073489
2025-01-18 13:15:00,-4.373897864428809
2025-01-18 13:30:00,-3.734290022587782
2025-01-18 13:45:00,-3.3544404659342657
2025-01-18 14:00:00,-1.6845780244878465
2025-01-18 14:15:00,-1.3134106991283674
2025-01-18 14:30:00,-2.4115078561712906
2025-01-18 14:45:00,-2.9002210138072595
2025-01-18 15:00:00,-0.8823272325895686
2025-01-18 15:15:00,-2.539201986262871
2025-01-18 15:30:00,-4.317803615946168
2025-01-18 15:45:00,-4.125703647327192
2025-01-18 16:00:00,-2.5271866397790523
2025-01-18 16:15:00,-2.6510063043357013
2025-01-18 16:30:00,-4.2554372480277065
2025-01-18 16:45:00,-1.8080121526154467
2025-01-18 17:00:00,-2.9970681865844093
2025-01-18 17:15:00,-2.2599621234612357
2025-01-18 17:30:00,-0.8333613763320162
2025-01-18 17:45:00,-1.0896978807466198
2025-01-18 18:00:00,-0.7394246431523843
2025-01-18 18:15:00,0.6203621974399152
2025-01-18 18:30:00,-1.3720806746857255
2025-01-18 18:45:00,-0.8181518634379987
2025-01-18 19:00:00,0.1707653705145873
2025-01-18 19:15:00,1.1929213124209106
2025-01-18 19:30:00,0.1740961891352404
2025-01-18 19:45:00,0.23323866204213672
2025-01-18 20:00:00,-0.9318974310017731
2025-01-18 20:15:00,-2.0712781140519727
2025-01-18 20:30:00,-3.5513933233931017
2025-01-18 20:45:00,-3.107097694006266
2025-01-18 21:00:00,-3.194182468666433
2025-01-18 21:15:00,-2.1625059541142617
2025-01-18 21:30:00,-5.347533759568568
2025-01-18 21:45:00,-6.6026758394694625
2025-01-18 22:00:00,-6.343796468644392
2025-01-18 22:15:00,-4.422725854366831
2025-01-18 22:30:00,-5.493964125277716
2025-01-18 22:45:00,-7.750757176928159
2025-01-18 23:00:00,-8.476712024157925
2025-01-18 23:15:00,-8.552235451093946
2025-01-18 23:30:00,-7.551863533677587
2025-01-18 23:45:00,-6.2133949461418085
2025-01-19 00:00:00,-5.4200505862516275
2025-01-19 00:15:00,-5.610170810971593
2025-01-19 00:30:00,-3.1823342698088304
2025-01-19 00:45:00,-4.1611888930865595
2025-01-19 01:00:00,-4.256847142177882
2025-01-19 01:15:00,-3.6294032484411973
2025-01-19 01:30:00,-4.325970180669422
2025-01-19 01:45:00,-4.6343316658886256
2025-01-19 02:00:00,-3.8776931735814872
2025-01-19 02:15:00,-4.972923229718473
2025-01-19 02:30:00,-5.14700415536434
2025-01-19 02:45:00,-5.257193696396078
2025-01-19 03:00:00,-2.4719206086755134
2025-01-19 03:15:00,-1.519692766760473
2025-01-19 03:30:00,-2.379106285494716
2025-01-19 03:45:00,-1.4714642156132047
2025-01-19 04:00:00,-2.730215476544447
2025-01-19 04:15:00,-2.1582641443747326
2025-01-19 04:30:00,-4.041931767491769
2025-01-19 04:45:00,-3.0108091606699077
2025-01-19 05:00:00,-3.067316196261362
2025-01-19 05:15:00,-4.484286059195031
2025-01-19 05:30:00,-3.753144129620833
2025-01-19 05:45:00,-2.542214684602012
2025-01-19 06:00:00,-1.9184653976541446
2025-01-19 06:15:00,-1.5663418007200893
2025-01-19 06:30:00,-2.9759615483928252
2025-01-19 06:45:00,-1.8080479448415065
2025-01-19 07:00:00,-4.197800921292555
2025-01-19 07:15:00,-4.579549266687104
2025-01-19 07:30:00,-1.939386059211666
2025-01-19 07:45:00,-3.3860798011898376
2025-01-19 08:00:00,-5.223069716514013
2025-01-19 08:15:00,-5.966121261988201
2025-01-19 08:30:00,-5.139693202736022
2025-01-19 08:45:00,-4.898176779105308
2025-01-19 09:00:00,-3.4016574797601233
2025-01-19 09:15:00,-3.0989747266065604
2025-01-19 09:30:00,-4.106395835997104
2025-01-19 09:45:00,-2.747343513824715
2025-01-19 10:00:00,-3.213069131763861
2025-01-19 10:15:00,-2.2148511916993665
2025-01-19 10:30:00,-0.42543845812328396
2025-01-19 10:45:00,0.23126082534963643
2025-01-19 11:00:00,1.7795339400006172
2025-01-19 11:15:00,0.2944261020671384
2025-01-19 11:30:00,-0.19956137419537856
2025-01-19 11:45:00,0.03630004886396776
2025-01-19 12:00:00,-1.3454734677548974
2025-01-19 12:15:00,0.26966827261345694
2025-01-19 12:30:00,1.6827488054913036
2025-01-19 12:45:00,2.120760535330504
2025-01-19 13:00:00,2.675851439886543
