timestamp,da_price_eur_per_mwh
2025-01-14 18:15:00,140.46645018570857
2025-01-14 18:30:00,130.0893978339767
2025-01-14 18:45:00,149.3636110018093
2025-01-14 19:00:00,133.21580972239207
2025-01-14 19:15:00,118.96007650200517
2025-01-14 19:30:00,116.91078654904094
2025-01-14 19:45:00,140.8520447359586
2025-01-14 20:00:00,163.79033726379123
2025-01-14 20:15:00,137.1405776076107
2025-01-14 20:30:00,130.4089174280796
2025-01-14 20:45:00,135.6897647509464
2025-01-14 21:00:00,151.89303351479518
2025-01-14 21:15:00,131.44829807863738
2025-01-14 21:30:00,119.2634423157471
2025-01-14 21:45:00,144.9666041752384
2025-01-14 22:00:00,132.57851475138045
2025-01-14 22:15:00,151.7279391788694
2025-01-14 22:30:00,128.11956951684613
2025-01-14 22:45:00,103.79326883454858
2025-01-14 23:00:00,101.79133650017837
2025-01-14 23:15:00,155.29478970069118
2025-01-14 23:30:00,157.34601115693033
2025-01-14 23:45:00,124.88145242077228
2025-01-15 00:00:00,121.79422188011436
2025-01-15 00:15:00,155.0541279752999
2025-01-15 00:30:00,110.99066159486888
2025-01-15 00:45:00,115.48245723075674
2025-01-15 01:00:00,143.05244754074073
2025-01-15 01:15:00,125.40932614154322
2025-01-15 01:30:00,132.60369976632475
2025-01-15 01:45:00,130.0627530212813
2025-01-15 02:00:00,138.90755458653405
2025-01-15 02:15:00,157.5539362821719
2025-01-15 02:30:00,134.27856820270813
2025-01-15 02:45:00,143.58384442644874
2025-01-15 03:00:00,95.91621628824218
2025-01-15 03:15:00,130.28760671317457
2025-01-15 03:30:00,115.60742836637087
2025-01-15 03:45:00,108.14961789482054
2025-01-15 04:00:00,113.132319869156
2025-01-15 04:15:00,121.5969619565734
2025-01-15 04:30:00,142.35760696251583
2025-01-15 04:45:00,101.96274473674526
2025-01-15 05:00:00,124.53581802939104
2025-01-15 05:15:00,114.35184989199841
2025-01-15 05:30:00,115.93550126039213
2025-01-15 05:45:00,138.1025428590135
2025-01-15 06:00:00,128.91418051774428
2025-01-15 06:15:00,141.92057812871494
2025-01-15 06:30:00,114.92344290689545
2025-01-15 06:45:00,104.66594563696152
2025-01-15 07:00:00,112.26345454970843
2025-01-15 07:15:00,119.88833383862047
2025-01-15 07:30:00,118.33207166578657
2025-01-15 07:45:00,95.99905643628574
2025-01-15 08:00:00,116.42853268611593
2025-01-15 08:15:00,118.83825172464984
2025-01-15 08:30:00,159.02028229881037
2025-01-15 08:45:00,148.03715407768055
2025-01-15 09:00:00,100.57917966336981
2025-01-15 09:15:00,110.87094353899204
2025-01-15 09:30:00,90.72768950407615
2025-01-15 09:45:00,106.46405848271667
2025-01-15 10:00:00,122.79182023532383
2025-01-15 10:15:00,138.8230006609649
2025-01-15 10:30:00,105.38314795556846
2025-01-15 10:45:00,107.07705124441466
2025-01-15 11:00:00,81.28885351677619
2025-01-15 11:15:00,116.32675111275253
2025-01-15 11:30:00,100.86634686635176
2025-01-15 11:45:00,110.47557758140245
2025-01-15 12:00:00,104.69721820775864
2025-01-15 12:15:00,118.73674427410182
2025-01-15 12:30:00,90.0336863000337
2025-01-15 12:45:00,95.60771077043795
2025-01-15 13:00:00,-45.05587116175238
2025-01-15 13:15:00,99.98975717756412
2025-01-15 13:30:00,104.06926443565611
2025-01-15 13:45:00,156.21675829550205
2025-01-15 14:00:00,175.7614545527762
2025-01-15 14:15:00,105.29513495653546
2025-01-15 14:30:00,-41.11139144222876
2025-01-15 14:45:00,133.52146231063782
2025-01-15 15:00:00,158.64935250140195
2025-01-15 15:15:00,111.96841193485132
2025-01-15 15:30:00,125.78824233348948
2025-01-15 15:45:00,144.54623165763263
2025-01-15 16:00:00,139.45535870539229
2025-01-15 16:15:00,126.23008425933877
2025-01-15 16:30:00,131.5109997948088
2025-01-15 16:45:00,110.90675423905736
2025-01-15 17:00:00,131.97255294403013
2025-01-15 17:15:00,132.67690735747627
2025-01-15 17:30:00,142.57365244919444
2025-01-15 17:45:00,129.87314190180226
2025-01-15 18:00:00,148.7589287308152
2025-01-15 18:15:00,158.90528442074333
2025-01-15 18:30:00,144.27115895400684
2025-01-15 18:45:00,147.71604783867664
2025-01-15 19:00:00,142.11120242678606
2025-01-15 19:15:00,140.41261746284943
2025-01-15 19:30:00,126.65039172845213
2025-01-15 19:45:00,143.37336897092206
2025-01-15 20:00:00,134.45668802019026
2025-01-15 20:15:00,170.97413299217865
2025-01-15 20:30:00,160.02176214413697
2025-01-15 20:45:00,137.44308519345836
2025-01-15 21:00:00,115.687465081085
2025-01-15 21:15:00,108.14486676087775
2025-01-15 21:30:00,147.3026337502103
2025-01-15 21:45:00,130.20762640508292
2025-01-15 22:00:00,133.48074985347307
2025-01-15 22:15:00,94.32491776270885
2025-01-15 22:30:00,141.1461035085486
2025-01-15 22:45:00,133.17679602422635
2025-01-15 23:00:00,106.30454872554182
2025-01-15 23:15:00,118.1548299720879
2025-01-15 23:30:00,131.7998753352794
2025-01-15 23:45:00,128.94417084026972
2025-01-16 00:00:00,123.38404103261425
2025-01-16 00:15:00,127.66484495408938
2025-01-16 00:30:00,125.95139369619174
2025-01-16 00:45:00,133.8070608084592
2025-01-16 01:00:00,157.542374945245
2025-01-16 01:15:00,87.39542985947064
2025-01-16 01:30:00,128.54548958918883
2025-01-16 01:45:00,136.00900790366043
2025-01-16 02:00:00,138.17693158625926
2025-01-16 02:15:00,126.41153532024158
2025-01-16 02:30:00,101.94773792273472
2025-01-16 02:45:00,138.05187329328294
2025-01-16 03:00:00,162.01989358834066
2025-01-16 03:15:00,104.29464094510152
2025-01-16 03:30:00,145.47798512039674
2025-01-16 03:45:00,123.72669183176569
2025-01-16 04:00:00,127.42384702258663
2025-01-16 04:15:00,109.01543501570083
2025-01-16 04:30:00,120.47336623924008
2025-01-16 04:45:00,147.92243448860174
2025-01-16 05:00:00,134.19327042795592
2025-01-16 05:15:00,153.1373048541924
2025-01-16 05:30:00,142.2715252530184
2025-01-16 05:45:00,128.23533458163286
2025-01-16 06:00:00,150.01305136229428
2025-01-16 06:15:00,126.19552831056949
2025-01-16 06:30:00,132.11412217189957
2025-01-16 06:45:00,111.65198643852376
2025-01-16 07:00:00,117.34257240683559
2025-01-16 07:15:00,103.43675986780157
2025-01-16 07:30:00,132.5567935324389
2025-01-16 07:45:00,94.35257108004183
2025-01-16 08:00:00,128.53312928411952
2025-01-16 08:15:00,111.50489922506104
2025-01-16 08:30:00,135.4583475618272
2025-01-16 08:45:00,128.3296174672307
2025-01-16 09:00:00,147.36928284115052
2025-01-16 09:15:00,128.68574624521122
2025-01-16 09:30:00,88.82425684647433
2025-01-16 09:45:00,115.6267874855415
2025-01-16 10:00:00,96.7556435862659
2025-01-16 10:15:00,108.64770183819334
2025-01-16 10:30:00,144.58564948260658
2025-01-16 10:45:00,129.67849242049311
2025-01-16 11:00:00,106.63216582125692
2025-01-16 11:15:00,101.43038759376375
2025-01-16 11:30:00,120.02932248341101
2025-01-16 11:45:00,98.44800173032132
2025-01-16 12:00:00,108.2943637554336
2025-01-16 12:15:00,125.84354150985067
2025-01-16 12:30:00,141.00893056482425
2025-01-16 12:45:00,131.93136511289032
2025-01-16 13:00:00,81.7556678221922
2025-01-16 13:15:00,127.84310689207153
2025-01-16 13:30:00,124.52063637436474
2025-01-16 13:45:00,131.3108883280835
2025-01-16 14:00:00,153.20348530414753
2025-01-16 14:15:00,-3.930822928197422
2025-01-16 14:30:00,116.32861944982153
2025-01-16 14:45:00,137.88213760224494
2025-01-16 15:00:00,100.7162785180424
2025-01-16 15:15:00,155.0645559324642
2025-01-16 15:30:00,136.52388214392025
2025-01-16 15:45:00,145.755080612994
2025-01-16 16:00:00,121.85247510977737
2025-01-16 16:15:00,147.05071686445652
2025-01-16 16:30:00,152.54819068783002
2025-01-16 16:45:00,139.0398330221148
2025-01-16 17:00:00,140.23964586999628
2025-01-16 17:15:00,142.0667319042455
2025-01-16 17:30:00,123.39917403197809
2025-01-16 17:45:00,137.00665311111118
2025-01-16 18:00:00,137.8348970525413
2025-01-16 18:15:00,147.88918701926482
2025-01-16 18:30:00,159.0451068249212
2025-01-16 18:45:00,123.03296604125072
2025-01-16 19:00:00,138.9903625977631
2025-01-16 19:15:00,166.33364945196405
2025-01-16 19:30:00,126.2619000954144
2025-01-16 19:45:00,123.44238087324091
2025-01-16 20:00:00,139.6965986336545
2025-01-16 20:15:00,149.11746520356866
2025-01-16 20:30:00,132.68504410731407
2025-01-16 20:45:00,153.94461764054924
2025-01-16 21:00:00,144.03189772983995
2025-01-16 21:15:00,142.34095547534596
2025-01-16 21:30:00,136.15170762850914
2025-01-16 21:45:00,166.34048100524683
2025-01-16 22:00:00,121.48494752314643
2025-01-16 22:15:00,89.79056920777556
2025-01-16 22:30:00,152.98741819201274
2025-01-16 22:45:00,117.21173684791289
2025-01-16 23:00:00,127.62203026298059
2025-01-16 23:15:00,149.32068787170354
2025-01-16 23:30:00,99.14231907469144
2025-01-16 23:45:00,106.11921240636033
2025-01-17 00:00:00,100.4657841152083
2025-01-17 00:15:00,115.56961580041055
2025-01-17 00:30:00,138.0457496507214
2025-01-17 00:45:00,140.3016153265013
2025-01-17 01:00:00,136.61717478672622
2025-01-17 01:15:00,107.5796608382637
2025-01-17 01:30:00,92.25467030764882
2025-01-17 01:45:00,133.8623395045861
2025-01-17 02:00:00,124.73206740867593
2025-01-17 02:15:00,140.95040272901664
2025-01-17 02:30:00,144.9656688055939
2025-01-17 02:45:00,134.72228861992474
2025-01-17 03:00:00,145.08470506515664
2025-01-17 03:15:00,135.1395258087594
2025-01-17 03:30:00,139.6282384593159
2025-01-17 03:45:00,117.13521236680518
2025-01-17 04:00:00,125.3449345631527
2025-01-17 04:15:00,130.87585187512846
2025-01-17 04:30:00,140.67670880588452
2025-01-17 04:45:00,118.27229479805172
2025-01-17 05:00:00,133.1083418990948
2025-01-17 05:15:00,118.160784131611
2025-01-17 05:30:00,119.60094049827826
2025-01-17 05:45:00,135.0590121663983
2025-01-17 06:00:00,84.60675189152195
2025-01-17 06:15:00,95.8159935219527
2025-01-17 06:30:00,91.67719585331344
2025-01-17 06:45:00,75.9948072586476
2025-01-17 07:00:00,104.29950415719567
2025-01-17 07:15:00,128.74788125140364
2025-01-17 07:30:00,110.24471474594566
2025-01-17 07:45:00,118.42532214914615
2025-01-17 08:00:00,133.89441571486108
2025-01-17 08:15:00,138.06691127669768
2025-01-17 08:30:00,113.74272079905342
2025-01-17 08:45:00,138.86827446250987
2025-01-17 09:00:00,117.11130283554017
2025-01-17 09:15:00,101.23383146391612
2025-01-17 09:30:00,105.92406638753994
2025-01-17 09:45:00,90.88019027198399
2025-01-17 10:00:00,101.71453824694804
2025-01-17 10:15:00,111.4434182689124
2025-01-17 10:30:00,132.19300097000124
2025-01-17 10:45:00,148.62623400579992
2025-01-17 11:00:00,94.66638303289855
2025-01-17 11:15:00,126.03603343163108
2025-01-17 11:30:00,101.23722815343136
2025-01-17 11:45:00,128.03611462320887
2025-01-17 12:00:00,117.73641345345031
2025-01-17 12:15:00,88.33363503598389
2025-01-17 12:30:00,137.0272785160173
2025-01-17 12:45:00,110.68163810542158
2025-01-17 13:00:00,112.5010912817335
2025-01-17 13:15:00,103.78713316708418
2025-01-17 13:30:00,-18.659737924928077
2025-01-17 13:45:00,-6.677409477476871
2025-01-17 14:00:00,-12.195687860991718
2025-01-17 14:15:00,131.53728401571644
2025-01-17 14:30:00,132.9976730650324
2025-01-17 14:45:00,150.64396715571593
2025-01-17 15:00:00,122.38653409897152
2025-01-17 15:15:00,103.38154702733925
2025-01-17 15:30:00,148.7451449422802
2025-01-17 15:45:00,125.12992907964426
2025-01-17 16:00:00,151.34046819712466
2025-01-17 16:15:00,139.51006300135285
2025-01-17 16:30:00,131.5461429100751
2025-01-17 16:45:00,141.0591570461363
2025-01-17 17:00:00,170.27146128059113
2025-01-17 17:15:00,173.67399570586775
2025-01-17 17:30:00,139.71299726035267
2025-01-17 17:45:00,142.38285162897796
2025-01-17 18:00:00,159.3293553567311
2025-01-17 18:15:00,126.37183755026186
2025-01-17 18:30:00,147.36802525542228
2025-01-17 18:45:00,141.09585886729218
2025-01-17 19:00:00,146.6625255594747
2025-01-17 19:15:00,125.8153344944292
2025-01-17 19:30:00,111.44837419733909
2025-01-17 19:45:00,101.54565727658569
2025-01-17 20:00:00,116.59312952990227
2025-01-17 20:15:00,126.305018114249
2025-01-17 20:30:00,127.34534659926099
2025-01-17 20:45:00,164.58046388103025
2025-01-17 21:00:00,148.38399823891524
2025-01-17 21:15:00,110.76362099940317
2025-01-17 21:30:00,132.53067800384102
2025-01-17 21:45:00,118.4737938436714
2025-01-17 22:00:00,120.09002114321231
2025-01-17 22:15:00,128.08651941432052
2025-01-17 22:30:00,135.73957264314393
2025-01-17 22:45:00,119.27556465229884
2025-01-17 23:00:00,144.34263554044054
2025-01-17 23:15:00,106.41074315976402
2025-01-17 23:30:00,127.2839058651741
2025-01-17 23:45:00,173.47344009925663
2025-01-18 00:00:00,120.37723182170598
2025-01-18 00:15:00,142.5334430524389
2025-01-18 00:30:00,-29.217320342347175
2025-01-18 00:45:00,129.27711555652465
2025-01-18 01:00:00,118.77385905757986
2025-01-18 01:15:00,117.30611944698198
2025-01-18 01:30:00,107.02572681700067
2025-01-18 01:45:00,128.426613852987
2025-01-18 02:00:00,106.07143549757129
2025-01-18 02:15:00,-48.279547931928164
2025-01-18 02:30:00,139.65919123550054
2025-01-18 02:45:00,126.70255149652476
2025-01-18 03:00:00,114.75821154483
2025-01-18 03:15:00,127.05791271062333
2025-01-18 03:30:00,112.93551595020342
2025-01-18 03:45:00,133.82425747364366
2025-01-18 04:00:00,84.42371614241401
2025-01-18 04:15:00,109.54432955253083
2025-01-18 04:30:00,79.46343888238516
2025-01-18 04:45:00,86.98438909398106
2025-01-18 05:00:00,135.84069225650165
2025-01-18 05:15:00,126.46388848561007
2025-01-18 05:30:00,97.05221265501214
2025-01-18 05:45:00,82.23380676123676
2025-01-18 06:00:00,55.59124203371622
2025-01-18 06:15:00,96.97827618541535
2025-01-18 06:30:00,147.95789133386776
2025-01-18 06:45:00,112.42875241758219
2025-01-18 07:00:00,94.36180516502063
2025-01-18 07:15:00,111.75687998339897
2025-01-18 07:30:00,75.89860304121339
2025-01-18 07:45:00,97.74602517893055
2025-01-18 08:00:00,104.55915361117307
2025-01-18 08:15:00,101.31083086612017
2025-01-18 08:30:00,116.7769300973127
2025-01-18 08:45:00,109.19700116515176
2025-01-18 09:00:00,115.17997994080864
2025-01-18 09:15:00,91.82697375283385
2025-01-18 09:30:00,120.02303050917783
2025-01-18 09:45:00,133.28116413626705
2025-01-18 10:00:00,88.26445240436266
2025-01-18 10:15:00,90.15922464618555
2025-01-18 10:30:00,129.49167732745522
2025-01-18 10:45:00,103.14943050420707
2025-01-18 11:00:00,131.40662222413692
2025-01-18 11:15:00,99.40236608994472
2025-01-18 11:30:00,132.8952329844011
2025-01-18 11:45:00,110.01510568017368
2025-01-18 12:00:00,112.53462255960812
2025-01-18 12:15:00,135.74224067851443
2025-01-18 12:30:00,102.43628611927127
2025-01-18 12:45:00,92.78470221186303
2025-01-18 13:00:00,101.97966012374994
2025-01-18 13:15:00,118.40883281188411
2025-01-18 13:30:00,83.83556462122283
2025-01-18 13:45:00,123.1998486720432
2025-01-18 14:00:00,103.4676173585281
2025-01-18 14:15:00,133.85760884958583
2025-01-18 14:30:00,72.74967359649482
2025-01-18 14:45:00,101.75267543062547
2025-01-18 15:00:00,86.85728740347682
2025-01-18 15:15:00,102.75273147174582
2025-01-18 15:30:00,122.38809423265242
2025-01-18 15:45:00,115.77969445695092
2025-01-18 16:00:00,115.38618127140572
2025-01-18 16:15:00,118.00041658248398
2025-01-18 16:30:00,125.38553221045805
2025-01-18 16:45:00,105.29138647729718
2025-01-18 17:00:00,136.48379850508968
2025-01-18 17:15:00,136.90867924014844
2025-01-18 17:30:00,133.22217961548625
2025-01-18 17:45:00,137.30403980505167
2025-01-18 18:00:00,133.66765592619632
2025-01-18 18:15:00,164.76987673245952
2025-01-18 18:30:00,128.0003340521593
2025-01-18 18:45:00,124.159690696605
2025-01-18 19:00:00,115.9675875136888
2025-01-18 19:15:00,110.31988017440706
2025-01-18 19:30:00,105.47273735820266
2025-01-18 19:45:00,110.25410273586763
2025-01-18 20:00:00,122.89563313928458
2025-01-18 20:15:00,128.16718866037277
2025-01-18 20:30:00,121.35637370125258
2025-01-18 20:45:00,105.26723949446914
2025-01-18 21:00:00,132.7675324468623
2025-01-18 21:15:00,128.52512561162365
2025-01-18 21:30:00,111.6371230170394
2025-01-18 21:45:00,102.15681875914507
2025-01-18 22:00:00,122.6490652344109
2025-01-18 22:15:00,116.11804664153358
2025-01-18 22:30:00,87.54703936728664
2025-01-18 22:45:00,112.00812195151745
2025-01-18 23:00:00,118.29604873986638
2025-01-18 23:15:00,98.63519166469582
2025-01-18 23:30:00,118.48041995946508
2025-01-18 23:45:00,90.53994470279369
2025-01-19 00:00:00,139.83586285633885
2025-01-19 00:15:00,139.27058370573315
2025-01-19 00:30:00,113.89751378645975
2025-01-19 00:45:00,125.45323708079917
2025-01-19 01:00:00,77.57320033831633
2025-01-19 01:15:00,100.03143784307441
2025-01-19 01:30:00,115.50480743739543
2025-01-19 01:45:00,102.11328197662196
2025-01-19 02:00:00,133.45454453472095
2025-01-19 02:15:00,155.82829910340345
2025-01-19 02:30:00,100.05518084804652
2025-01-19 02:45:00,105.61191207874455
2025-01-19 03:00:00,123.86718060784058
2025-01-19 03:15:00,147.2873174518267
2025-01-19 03:30:00,96.92501373317953
2025-01-19 03:45:00,121.78958469873722
2025-01-19 04:00:00,148.32532228577026
2025-01-19 04:15:00,86.49094318183214
2025-01-19 04:30:00,91.86320745761523
2025-01-19 04:45:00,105.71410779025467
2025-01-19 05:00:00,102.84207579015074
2025-01-19 05:15:00,124.99794361715654
2025-01-19 05:30:00,113.85143161472283
2025-01-19 05:45:00,77.4450509785774
2025-01-19 06:00:00,116.46944852707149
2025-01-19 06:15:00,96.36178682587476
2025-01-19 06:30:00,127.8827246963721
2025-01-19 06:45:00,93.81476555968445
2025-01-19 07:00:00,92.99282249695976
2025-01-19 07:15:00,113.0670492865851
2025-01-19 07:30:00,116.54585743987472
2025-01-19 07:45:00,110.77019267538493
2025-01-19 08:00:00,73.2996145595257
2025-01-19 08:15:00,112.2124647520951
2025-01-19 08:30:00,84.8167018437965
2025-01-19 08:45:00,107.26231143917765
2025-01-19 09:00:00,78.54819178479732
2025-01-19 09:15:00,111.66339605423794
2025-01-19 09:30:00,90.1750498169764
2025-01-19 09:45:00,82.30793095365027
2025-01-19 10:00:00,117.71319116706655
2025-01-19 10:15:00,109.90194753089568
2025-01-19 10:30:00,95.35012719783762
2025-01-19 10:45:00,131.87284990960143
2025-01-19 11:00:00,99.10760026586387
2025-01-19 11:15:00,107.68789512291147
2025-01-19 11:30:00,112.11719051440134
2025-01-19 11:45:00,-23.015804780596532
2025-01-19 12:00:00,116.2397730663219
2025-01-19 12:15:00,99.0035290042706
2025-01-19 12:30:00,101.54286861612279
2025-01-19 12:45:00,133.07985486747046
2025-01-19 13:00:00,91.59854762564075
2025-01-19 13:15:00,68.2486026647253
2025-01-19 13:30:00,139.40701557745217
2025-01-19 13:45:00,156.63661682663331
2025-01-19 14:00:00,105.7831730518375
2025-01-19 14:15:00,79.8554913562574
2025-01-19 14:30:00,-4.1432274469850725
2025-01-19 14:45:00,110.48794465309891
2025-01-19 15:00:00,113.02608261254629
2025-01-19 15:15:00,97.70672617984482
2025-01-19 15:30:00,128.17553073694646
2025-01-19 15:45:00,128.07430925019034
2025-01-19 16:00:00,93.6474601615203
2025-01-19 16:15:00,133.00136441665776
2025-01-19 16:30:00,157.72749496402434
2025-01-19 16:45:00,125.9293428093123
2025-01-19 17:00:00,118.19000923351963
2025-01-19 17:15:00,122.80623828663305
2025-01-19 17:30:00,137.2302789088165
2025-01-19 17:45:00,97.25722124089043
2025-01-19 18:00:00,131.33644799450977
2025-01-19 18:15:00,122.30224459942886
2025-01-19 18:30:00,161.84068955267122
2025-01-19 18:45:00,126.46489395623554
2025-01-19 19:00:00,158.3216231448967
2025-01-19 19:15:00,109.04828447869627
2025-01-19 19:30:00,137.50729884063253
2025-01-19 19:45:00,131.3768301141174
2025-01-19 20:00:00,108.90348276092433
2025-01-19 20:15:00,125.4007256981714
2025-01-19 20:30:00,141.65973710150496
2025-01-19 20:45:00,112.97702180483579
2025-01-19 21:00:00,87.38422599640428
2025-01-19 21:15:00,115.25732416336396
2025-01-19 21:30:00,98.61783401841791
2025-01-19 21:45:00,107.57115464452177
